,ctx_dhs,ctx_footprint_no,ctx_sox2no,ctx_sox2score,hox,lhx,log2fc,maxcons,meancons,sc_dhs,sc_footprint_no,sc_sox2no,sc_sox2score
ENSMUSG00000022286,2342.8118053877884,0.0,1.1794451873359917,13.781445606228008,0.5928846637910788,5.423461688221785,-0.309174049699023,31.490059337312626,2.9808485412825676,2147.5206699625883,0.0,0.0,0.0
ENSMUSG00000022292,3567.425289310033,0.0,0.6405777964655986,26.776728263350144,0.6372336651037988,2.349520375631851,0.281190238473692,12.565622933770861,0.9455135416898884,2272.828626631725,0.0,0.0,0.0
ENSMUSG00000022295,3622.8453858632915,0.36431379398363944,0.5583461438153114,11.732842118605909,0.10333780468107963,1.8459441675259902,-0.00413146294757478,20.493328121232555,1.320279541989872,2486.401744890161,0.0,0.0,0.0
ENSMUSG00000022296,2549.744933715095,1.028842402008674,1.0478202532286212,26.257454477753633,0.430701847486607,0.8750880059618551,1.03630556042582,21.93599386654792,1.7955960817242032,1900.7934286060165,0.0,0.0,0.0
ENSMUSG00000022297,2625.8099216141395,1.595619861544483,0.6697799857520658,17.41427962955371,0.6679705472012019,0.5642494604894817,-0.2232201130215,24.217402421598464,2.2831885579166538,1983.593529654326,0.0,0.0,0.0
ENSMUSG00000022299,2883.545574594964,2.7039895368581517,0.3952360885881048,10.276138303290724,1.1319647079431336,0.33296269595365896,0.227116895328678,23.399408254522662,2.128297573141353,2316.2681000924804,0.0,0.0,0.0
ENSMUSG00000022300,2994.9654936508687,2.981338285103969,0.35334300792470785,9.186918206042405,1.2661727940080065,0.29767028849836324,0.170811705081981,23.690302985958635,2.130138822183198,2391.5569454590345,0.0,0.0,0.0
ENSMUSG00000022304,1664.6943493411513,0.0,0.12588858616302695,4.657877688031997,0.0,3.5361914047751095,0.269326000773378,18.296530068042063,1.6464625696255355,858.4558259536484,0.0,0.7528268684466902,4.893374644903487
ENSMUSG00000022305,2208.280330496471,0.0,0.23231757165204575,8.595750151125692,0.0,2.155570905751602,0.514427656561532,18.376002097032092,1.5349493505864722,1214.6193722152698,0.0,0.7283715427900327,4.734415028135213
ENSMUSG00000022306,711.2701464842435,0.0,0.0,0.0,0.0,0.2509253349942291,0.171147779280923,5.913123298528846,1.1030376374556978,371.35254238284057,0.0,0.0,0.0
ENSMUSG00000022307,1107.970488970575,0.0,1.0205431902669628,36.803570981345395,0.0,3.3401298961333223,0.661365627863443,14.027924763410304,1.1658803292315025,961.3488206725269,0.0,0.919856131474096,18.39712262948192
ENSMUSG00000022309,400.21161128527007,0.0,1.2485653809144384,60.12446477562733,0.581002283647428,0.06687527243365392,1.46784297030853,7.363018422480953,1.0147683920584403,450.02325684934095,0.0,0.4899406866705213,16.513581265297262
ENSMUSG00000022311,0.0,0.0,0.0,0.0,0.0,0.0,-0.556157593368169,0.8427553536317599,0.18486807396069987,82.52027274433256,0.0,0.31499894165107667,5.512481478893842
ENSMUSG00000022312,1553.3998468211482,0.0,0.0,0.0,0.24648355542415212,2.2022846505719453,-0.100994887419452,21.777762394003936,3.7161841865177707,943.6748159605127,0.0,0.0,0.0
ENSMUSG00000022313,2207.699754556662,0.0,0.0,0.0,0.42518368645805593,2.869216442470487,0.0919100362901136,22.512592236467704,3.0196989210107423,1379.1685205402327,0.0,0.0,0.0
